,chembl_ids,IC50s,SMILES
2265,CHEMBL1773487,143.0,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCCCN3CCCCC3)cc2)cc1
4451,CHEMBL4165562,143.5,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C(C)=O)cc1OC.[Br-]
5513,CHEMBL4749805,143.51,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccccc1
3367,CHEMBL3410955,143.7,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2
1164,CHEMBL276444,144.0,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccco2)=CC1=O)Cc1ccco1
2264,CHEMBL1773486,144.0,CCN(CC)CCCCCOc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1
4373,CHEMBL4100407,144.5,Cc1ccc2c(c1)C(=O)C(=O)N2C(=O)N(C)C
6378,CHEMBL5287982,145.0,COc1ccc(NCC2CCN(Cc3ccccc3)CC2)cc1OC
1653,CHEMBL308093,145.0,O=C(CCC1CCN(Cc2cccc(F)c2)CC1)c1ccc2c(c1)NCCCC2
7177,CHEMBL6161618,145.0,COc1ccc(NC(=O)C2CCN(Cc3ccccc3)CC2)cc1OC
2023,CHEMBL1173624,145.0,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CC[N+](C)(C)C2N3C)cc1.[Br-]
1846,CHEMBL1084092,147.0,NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2
1969,CHEMBL224336,147.0,CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3ccccc13)CCCC2
1063,CHEMBL95,147.0,Nc1c2c(nc3ccccc13)CCCC2
1388,CHEMBL95,147.0,Nc1c2c(nc3ccccc13)CCCC2
3993,CHEMBL3910513,147.0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccn3)CC1)C2
1136,CHEMBL244619,148.0,CN(Cc1ccccc1)Cc1ccc(-c2cc3cc([N+](=O)[O-])ccc3oc2=O)cc1
2056,CHEMBL1243298,148.0,CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)[C@@H]12
5054,CHEMBL4445907,148.0,O=C(CNc1ccc2oc(=O)ccc2c1)c1ccccc1
6438,CHEMBL95,148.0,Nc1c2c(nc3ccccc13)CCCC2
3296,CHEMBL3343925,149.0,COc1ccc(-c2nc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc3c2[nH]c2ccccc23)cc1
5346,CHEMBL4749704,149.0,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1
3568,CHEMBL3623557,149.0,CCCC(C)n1cc(C(=O)C(F)F)cn1
6892,CHEMBL4435044,150.0,O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1CCC1CCN(Cc2ccccc2)CC1
3658,CHEMBL3632990,150.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2
6495,CHEMBL2236142,150.0,Cc1ccc2cc(C3CC(c4cc(Cl)sc4Cl)=NN3)c(Cl)nc2c1
2495,CHEMBL94,150.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
190,CHEMBL132619,150.0,Cc1cccc2nc3c(c(N)c12)CCCO3
2872,CHEMBL2441672,150.0,COc1cc2c(cc1OC)C[N+](C)(CCCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F
1428,CHEMBL95,150.0,Nc1c2c(nc3ccccc13)CCCC2
1496,CHEMBL572532,150.0,CCN(CCCCCCNC1=CC(=O)C(NCCCNC(=O)CCCCC2CCSS2)=CC1=O)Cc1ccccc1OC
6735,CHEMBL5566339,150.0,CCCCCCCCCCCC1=C(O)C(=O)C=C(NCCC2CCN(Cc3ccccc3)CC2)C1=O
1881,CHEMBL1085276,150.0,O=C1c2ccccc2CC1CC1CCN(c2ccccc2)CC1
6271,CHEMBL5284423,150.0,COc1ccc2cc([C@H](C)C(=O)N/N=C3\c4cc(OC)c(OC)cc4CC3CC3CCN(Cc4ccccc4)CC3)ccc2c1
414,CHEMBL123248,150.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)O[C@@H]1N2C
3007,CHEMBL95,150.0,Nc1c2c(nc3ccccc13)CCCC2
637,CHEMBL395280,150.0,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2
3060,CHEMBL3234593,150.0,c1ccc(CCCCCNc2c3c(nc4ccccc24)CCCC3)nc1
210,CHEMBL75729,150.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C
5067,CHEMBL4449791,150.7,CSc1ccc(/C=C2/S/C(=N/c3ccc4oc(=O)ccc4c3)NC2=O)cc1
6770,CHEMBL5567396,151.7,O=C(NCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1
6202,CHEMBL5192664,151.9,CCCCN(CCC1CCCCCC1)Cc1cn(OC(=O)N(C)C)c2ccccc12
299,CHEMBL609671,152.0,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C
6559,CHEMBL95,152.0,Nc1c2c(nc3ccccc13)CCCC2
6768,CHEMBL5564010,152.6,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1
6763,CHEMBL5563760,152.72,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1
3303,CHEMBL3343932,153.0,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2
4425,CHEMBL4164524,153.0,O=C(Nc1cc(Cl)nc(Cl)c1)OCCCCCNCc1ccccc1
3291,CHEMBL3343920,153.0,Cc1nc(C(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc2c1[nH]c1ccccc12
5353,CHEMBL4763981,153.25,O=C(CCCCCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1
466,CHEMBL32964,154.0,CCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2
1689,CHEMBL1085127,154.0,CCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2
4494,CHEMBL4177075,154.0,CN(C)C(=O)Oc1cccc2c1cc(C(=O)N(C)C)c[n+]2C.[I-]
5424,CHEMBL4749678,155.3,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CCC1
2905,CHEMBL3093174,156.8,COc1ccc(/C=C2\COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1
7178,CHEMBL6144349,157.0,COc1ccccc1NC(=O)C1CCN(Cc2ccccc2)CC1
6377,CHEMBL5274016,157.0,COc1ccccc1NCC1CCN(Cc2ccccc2)CC1
1390,CHEMBL491359,158.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccnc1)CCCC3
3602,CHEMBL3623557,158.0,CCCC(C)n1cc(C(=O)C(F)F)cn1
630,CHEMBL445130,158.0,Clc1ccc2c(c1)N=C1CCCCCN1C2
5198,CHEMBL4633613,158.0,COc1ccc([C@H]2OC(=O)[C@H]3[C@@H]2C(=O)O[C@@H]3c2ccc3c(c2)OCO3)cc1OC
2319,CHEMBL1783524,159.0,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C(=O)OC(C)(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CS1
3294,CHEMBL3343923,159.0,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2c([nH]c3ccccc32)c(-c2ccccc2)n1
809,CHEMBL302168,159.0,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C2C1
6595,CHEMBL5432462,160.0,O=C1Cc2cc(OCc3ccc(F)cc3)ccc2C=C1C(=O)NCCc1c[nH]c2ccccc12
117,CHEMBL155350,160.0,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21
255,CHEMBL347354,160.0,CC1CCN(Cc2ccccc2[N+](=O)[O-])CC1
3404,CHEMBL3415578,160.0,O=C1c2ccccc2C(=O)N1CCCCCNCc1cccc(Cl)c1
6497,CHEMBL2238282,160.0,O=C(/C=C/c1ccc(N2CCCCC2)cc1)c1sccc1Cl
3008,CHEMBL94,160.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
2768,CHEMBL95,160.0,Nc1c2c(nc3ccccc13)CCCC2
94,CHEMBL160219,160.0,CNC(=O)Oc1ccc2c(c1)c1c(n2C)/C(=N\CCc2ccccc2)CC1
5022,CHEMBL4444822,160.0,Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
6252,CHEMBL3416669,160.0,COc1ccc2c(c1)O/C(=C\c1ccc(OCCN3CCCCC3)c(Cl)c1)C2=O
6860,CHEMBL95,160.0,Nc1c2c(nc3ccccc13)CCCC2
4564,CHEMBL502,160.0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
6121,CHEMBL5187561,160.0,CN1c2ccccc2C(NCCCCCCC(=O)CCCCNc2c3c(nc4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O
1777,CHEMBL1082419,160.0,CCCCCCNC(=O)Oc1cccc(CN(CC)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1
665,CHEMBL320291,160.0,CNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-]
1497,CHEMBL572453,160.0,CCN(CCCNC1=CC(=O)C(NCCCCCCNC(=O)CCCCC2CCSS2)=CC1=O)Cc1ccccc1OC
6927,CHEMBL5646721,160.0,COc1ccc(-c2cc(-c3ccc(Br)cc3)nc3[nH]nc(N)c23)cc1OC
4165,CHEMBL1677,160.0,Cl.Nc1c2c(nc3ccccc13)CCCC2
745,CHEMBL151368,160.0,CN(C)CCc1cccc(OC(=O)N(C)C)c1
3439,CHEMBL3582215,160.0,CCN1CCc2cc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)ccc2C1
1298,CHEMBL502,160.0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
3151,CHEMBL3361270,160.0,O=S(=O)(CCCN1CCN(Cc2ccccc2)CC1)NCCNc1cccc2ccccc12
3775,CHEMBL95,160.0,Nc1c2c(nc3ccccc13)CCCC2
7224,CHEMBL6142020,160.0,Cc1ccc(-c2ccc3nc4c(c(N)c3c2)CCCC4)o1
2055,CHEMBL1243076,160.8,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2Cc1ccccc1
338,CHEMBL80221,160.8,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1
132,CHEMBL80221,161.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1
3058,CHEMBL3234589,163.0,O/N=C/c1ncc(CCCCCNc2c3c(nc4ccccc24)CCCC3)cc1O
2898,CHEMBL3086279,163.0,COc1cc2c(cc1OC)[Se](=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O
1148,CHEMBL243532,163.0,COc1ccc2oc(=O)c(-c3ccc(CN(C)Cc4ccccc4)cc3)cc2c1
1639,CHEMBL73593,164.0,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCC2
146,CHEMBL51934,164.0,Nc1c2c(nc3ccccc13)CCCC2O
6376,CHEMBL5268811,165.0,COc1ccc(NCC2CCN(Cc3ccccc3)CC2)cc1
7179,CHEMBL6173795,165.0,COc1ccc(NC(=O)C2CCN(Cc3ccccc3)CC2)cc1
7041,CHEMBL6142005,166.0,COc1ccccc1C(=O)CCC1CCN(CC2CCCCC2)CC1
5407,CHEMBL4760288,168.0,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1
4973,CHEMBL4555120,168.0,COc1ccc(CCOCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1OC
3393,CHEMBL3415563,168.0,O=C1c2ccccc2C(=O)N1CCCCCNCc1ccccc1F
1396,CHEMBL219406,169.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3
1067,CHEMBL219406,169.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3
798,CHEMBL292421,169.0,CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1
4378,CHEMBL4062800,169.8,COc1ccc(NCc2ccc3c(c2)C(=O)C(=O)N3C(=O)c2ccccc2)cc1
4728,CHEMBL4293801,170.0,COc1cc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC
5404,CHEMBL4790545,170.0,COc1ccc2cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)ccc2c1
5657,CHEMBL4781509,170.0,COc1cccc2cc[n+](-c3ccc(Cl)cc3)cc12.[Br-]
1939,CHEMBL1084777,170.0,Clc1ccc2c(Nc3ccccc3)c3c(nc2c1)CCCC3
4745,CHEMBL4283450,170.0,COc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1
6575,CHEMBL95,170.0,Nc1c2c(nc3ccccc13)CCCC2
769,CHEMBL151861,170.0,C#CC(C)NCCc1cccc(OC(=O)N(C)C)c1
1363,CHEMBL11805,170.0,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC
1783,CHEMBL1083977,170.0,CCCCCCNC(=O)Oc1cccc(CN(CCCOc2ccc3c(=O)c4ccccc4oc3c2)C(C)C)c1
1154,CHEMBL557586,170.0,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC.Cl.Cl
6467,CHEMBL5283494,170.0,O=C1CC2CCc3ccsc3C2=NN1CCN1CCN(Cc2ccccc2)CC1
383,CHEMBL59628,170.0,Clc1ccc2c(NCc3ccccc3)c3c(nc2c1)CCCC3
1421,CHEMBL219406,170.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3
1261,CHEMBL11805,170.0,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC
6925,CHEMBL5639827,170.0,Nc1n[nH]c2nc(-c3ccc(Br)cc3)cc(-c3ccc(Br)cc3)c12
1705,CHEMBL56470,170.0,CN(CCC1CCN(Cc2ccccc2)CC1)C(=O)c1ccccc1
378,CHEMBL95,170.0,Nc1c2c(nc3ccccc13)CCCC2
2648,CHEMBL129577,170.0,CCCCCCCNC(=O)Oc1cccc(CN(CCCOc2ccc3c(=O)c4ccccc4oc3c2)C(C)C)c1
837,CHEMBL11805,170.0,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC
789,CHEMBL60379,171.0,CCN1CCC2CC1c1ccc(OC(=O)NC)cc12
4469,CHEMBL4171568,171.0,COC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CCC(=O)c1ccc(OC)c(OC)c1.[Br-]
5410,CHEMBL95,171.9,Nc1c2c(nc3ccccc13)CCCC2
5061,CHEMBL4437163,172.1,CSc1ccc(/C=N/c2ccc3oc(=O)ccc3c2)cc1
4473,CHEMBL4160696,173.0,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3ccccc3)C=C1C(C)=O)CC2
5068,CHEMBL4465315,173.5,O=C1N/C(=N\c2ccc3oc(=O)ccc3c2)S/C1=C/c1ccc(Cl)cc1
6000,CHEMBL5179658,175.0,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1
411,CHEMBL124054,175.0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)O[C@@H]1N2C
2404,CHEMBL94,175.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1691,CHEMBL1084880,176.0,CCN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3C[C@@H]12
483,CHEMBL33161,176.0,CCN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3CC12
1856,CHEMBL1084531,176.0,c1ccc2c(NCCCCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3
5775,CHEMBL4852721,176.6,Cc1ccc(S(=O)(=O)SCc2ccc(C(C)(C)C)cc2)cc1
5345,CHEMBL4760651,178.0,Clc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1
4066,CHEMBL3895528,178.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1OC)CC(C)CC3
5995,CHEMBL95,178.0,Nc1c2c(nc3ccccc13)CCCC2
3668,CHEMBL3642042,178.38,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12
3917,CHEMBL3827058,179.0,COc1ccc(-c2cc3cc(OCCCN(C)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4)ccc3oc2=O)cc1
415,CHEMBL556186,180.0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N@@+](C)([O-])[C@@H]1N2C.Cl
112,CHEMBL156861,180.0,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21
269,CHEMBL95,180.0,Nc1c2c(nc3ccccc13)CCCC2
803,CHEMBL95,180.0,Nc1c2c(nc3ccccc13)CCCC2
1574,CHEMBL1080814,180.0,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc(Br)cs1
5266,CHEMBL4762083,180.0,COc1ccc2[nH]cc(CCNC(=O)CN(CCCCCCCCNc3c4c(nc5ccccc35)CCCC4)C(=O)CCCC[C@@H]3CCSS3)c2c1
1529,CHEMBL604096,180.0,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)CC2
4592,CHEMBL4217660,180.0,COc1ccc(Cn2cc(C(=O)NCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1
260,CHEMBL343237,180.0,CC1CCN(CCc2ccccc2)CC1
7023,CHEMBL399515,180.0,C=CCN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1
1847,CHEMBL1084093,180.0,NCCCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2
788,CHEMBL12781,180.0,CN(C)Cc1ccc(CSCc2ccc(-c3ccc(CSCc4ccc(CN(C)C)o4)cc3)cc2)o1
2875,CHEMBL2441669,180.0,COc1cccc(CCCCCCCCc2cccc(OC)[n+]2C)[n+]1C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F
1269,CHEMBL32329,180.0,Clc1cccc(Cl)c1CO/N=C/c1cc[n+](CCCc2ccccc2)cc1
1973,CHEMBL388575,180.0,O=C(NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12
677,CHEMBL95,180.0,Nc1c2c(nc3ccccc13)CCCC2
6163,CHEMBL5190530,180.0,Cc1ccc2nc3c(c(NCCO)c2c1)CCCC3
1536,CHEMBL597822,180.0,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCN4CCCCC4)cc3C2=O)cc1
4623,CHEMBL1201217,181.0,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1
1276,CHEMBL26125,181.0,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)Cc4cc(F)cc(F)c4)cc3oc2=O)cc1
2894,CHEMBL430403,182.0,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3
4028,CHEMBL398628,182.0,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3
5237,CHEMBL4764740,182.0,FC(F)(F)c1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1
5944,CHEMBL5087646,184.0,O=C(O)c1c(O)cccc1CCCCCCCCNc1c2c(nc3ccccc13)CCCC2
1489,CHEMBL575813,185.0,C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c1ccccc1[N+](=O)[O-]
4043,CHEMBL3892148,186.0,COc1ccc2nc(NCCc3cc[n+](Cc4ccccc4)cc3)sc2c1
3683,CHEMBL3642048,186.44,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12
3437,CHEMBL3582213,187.0,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)nc3)cc12
3297,CHEMBL3343926,187.0,CC(C)(C)OC(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2
4602,CHEMBL4205374,187.0,COc1ccc(Cn2cc(C(=O)NCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1
5999,CHEMBL95,188.0,Nc1c2c(nc3ccccc13)CCCC2
6074,CHEMBL5169781,189.0,O=C(COc1ccc(Cl)cc1)NCCN1CCN(Cc2ccccc2)CC1
2456,CHEMBL1940736,190.0,COc1ccccc1NCc1cc(=O)oc2cc3oc4ccccc4c3cc12
2868,CHEMBL2441676,190.0,COc1cc2c(cc1OC)C(=O)C(CCCCCCCc1cccc(OC)[n+]1C)C2.O=S(=O)([O-])C(F)(F)F
1422,CHEMBL219172,190.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(F)cc1)CCCC3
2840,CHEMBL2441672,190.0,COc1cc2c(cc1OC)C[N+](C)(CCCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F
124,CHEMBL315013,190.0,COc1cc2cc(C(=O)CC(O)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-]
2843,CHEMBL2441669,190.0,COc1cccc(CCCCCCCCc2cccc(OC)[n+]2C)[n+]1C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F
218,CHEMBL74257,190.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C
5315,CHEMBL95,190.0,Nc1c2c(nc3ccccc13)CCCC2
1027,CHEMBL95,190.0,Nc1c2c(nc3ccccc13)CCCC2
186,CHEMBL1202885,190.0,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CC4)CC2)cc1
5994,CHEMBL94,190.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
3456,CHEMBL3585374,190.0,Cc1ccc2[nH]c3c(c2c1)CN(CCCCCCN1CCc2[nH]c4ccc(C)cc4c2C1)CC3
2281,CHEMBL95,190.0,Nc1c2c(nc3ccccc13)CCCC2
1498,CHEMBL574847,190.0,CCN(CCCNC1=CC(=O)C(NCCCNC(=O)CCCCC2CCSS2)=CC1=O)Cc1ccccc1OC
827,CHEMBL95,190.0,Nc1c2c(nc3ccccc13)CCCC2
433,CHEMBL95,190.0,Nc1c2c(nc3ccccc13)CCCC2
907,CHEMBL187603,190.0,COc1cc2c(cc1OC)SC(C(=O)CC(O)C1CC[N+](C)(Cc3ccccc3)CC1)C2
5655,CHEMBL4789019,190.0,COc1cccc2cc[n+](-c3ccc(Br)cc3)cc12.[Br-]
171,CHEMBL1202884,190.0,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4ccc5ccccc5c4nn3)CC2)cc1
1535,CHEMBL599057,190.0,CCN(CC)CCCCCOc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2
6276,CHEMBL5272511,190.0,COc1cc2c(cc1OC)/C(=N\N)C(CC1CCN(Cc3ccccc3)CC1)C2
2274,CHEMBL95,190.0,Nc1c2c(nc3ccccc13)CCCC2
3305,CHEMBL95,190.0,Nc1c2c(nc3ccccc13)CCCC2
6731,CHEMBL1430084,191.0,c1ccc(CN2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)cc1
1069,CHEMBL220294,191.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3
6783,CHEMBL5579758,191.0,CCCCOc1cc(-c2nc(-c3ccccc3)no2)ccc1N
1398,CHEMBL220294,191.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3
1160,CHEMBL241960,192.0,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccncc2)=CC1=O)Cc1ccncc1
3142,CHEMBL3353039,192.0,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)C[C@@H]4C=C(C)C[C@H]5C4)c3[C@@H](C1)C2
1490,CHEMBL574474,192.0,C[C@@H]1CCC[C@H](C)N1S(=O)(=O)c1cccc([N+](=O)[O-])c1
1401,CHEMBL219172,193.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(F)cc1)CCCC3
1071,CHEMBL219172,193.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(F)cc1)CCCC3
4598,CHEMBL4206484,194.0,COc1ccc(Cn2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1
2566,CHEMBL2064469,194.0,CCN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1
4597,CHEMBL4214900,194.0,COc1ccc(Cn2cc(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1
3997,CHEMBL3928343,195.0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)n3)CC1)C2
4959,CHEMBL4467520,195.0,Cc1ccc2[nH]c3c(c2c1)CN(CCCCCN1CCc2[nH]c4ccc(C)cc4c2C1)CC3
4994,CHEMBL3585374,195.0,Cc1ccc2[nH]c3c(c2c1)CN(CCCCCCN1CCc2[nH]c4ccc(C)cc4c2C1)CC3
5770,CHEMBL4858117,195.7,Cc1ccc(S(=O)(=O)SCc2ccc(C#N)cc2)cc1
2244,CHEMBL1770548,198.0,COc1cc(CNCCCNC2=CC(=O)C(NCCCNCc3ccc(O)c(OC)c3)=CC2=O)ccc1O
7231,CHEMBL6170062,198.0,Cl.[2H]c1ccc2nc3c(c(N)c2c1)CCCC3
3723,CHEMBL3754005,199.0,COc1cccc2cc(CN(CCCCCCCNc3c4c(nc5ccccc35)CCCCC4)Cc3cc4cccc(OC)c4o3)oc12
